frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
935, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
936, 0, 0.000, 0.22, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
937, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
938, 0, 0.000, 0.98, 1, 2.52, 1.14, -0.52, -1.46, 1.35, 0.91, -1.08, 2.20, 0.92, -0.38, 3.39, 3.11, 3.00, -0.06, 2.96, 3.18, 0.48, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0
939, 0, 0.000, 0.98, 1, 1.25, 1.65, -1.84, 1.22, 0.82, 0.41, 0.81, 1.54, 1.99, 1.48, 0.47, -0.09, 2.32, -0.21, 2.36, 1.40, 0.27, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
940, 0, 0.000, 0.98, 1, -3.38, -2.08, 1.74, -2.33, 0.49, 3.60, 3.86, 2.16, -1.03, 0.48, 0.41, 2.82, 0.09, 1.36, 0.34, 3.10, 1.68, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
941, 0, 0.000, 0.92, 1, -3.29, -2.57, -0.11, 0.33, -0.29, 0.86, 1.17, -0.67, -0.76, -1.78, 0.40, 2.19, 0.84, 1.06, -0.36, 2.60, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
942, 0, 0.000, 0.98, 1, 0.52, -0.62, -0.78, -0.54, 0.80, 0.12, 0.50, 0.81, 1.21, -1.26, 0.32, 0.19, -1.00, -0.34, 2.47, 1.63, -0.58, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
943, 0, 0.000, 0.88, 1, 3.32, 1.54, -1.03, -3.77, 0.57, 1.36, 0.58, 2.58, 0.64, -1.02, 2.00, 2.84, 1.77, -3.00, 0.96, 1.34, 1.54, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
944, 0, 0.000, 0.98, 1, -1.46, 0.99, 0.17, 1.43, -1.86, -0.58, 0.35, -1.76, -1.39, -0.51, -0.47, 0.97, -0.59, 1.40, 0.42, 2.87, -0.26, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
945, 0, 0.000, 0.88, 1, -0.45, -0.07, -0.68, 0.61, -0.73, -0.00, -0.18, -1.52, -1.20, -1.11, 0.03, 0.45, 0.94, 1.13, 0.29, 1.75, 1.01, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
946, 0, 0.000, 0.98, 1, 0.69, 1.05, -0.38, 3.55, -1.60, -1.05, -0.96, -1.23, -0.81, -1.03, 0.94, 2.94, 0.62, 2.14, 0.94, 3.01, -1.11, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
947, 0, 0.000, 0.98, 1, 2.05, 2.71, -0.80, 0.65, -1.81, -1.07, 0.61, -1.85, -0.96, -0.75, -1.02, -0.36, -1.87, 0.08, 0.88, 0.58, 1.35, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
948, 0, 0.000, 0.98, 1, 3.99, 4.06, -0.16, 0.53, 0.51, -0.85, -0.82, 0.51, 1.52, 0.65, 0.06, -0.99, -0.21, 0.02, 2.67, -0.43, -0.34, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
949, 0, 0.000, 0.98, 1, 2.12, 3.81, -0.32, 3.11, -1.30, -0.30, -0.75, -0.68, -0.46, -0.08, 0.08, 0.14, -0.64, 1.15, 0.98, 2.72, -0.41, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
950, 0, 0.000, 0.88, 1, 3.92, 4.21, -1.73, 0.92, -1.54, -0.47, -0.29, 1.33, 0.58, -0.24, 1.99, 2.28, 0.04, 0.51, -1.17, 0.00, 0.28, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
951, 0, 0.000, 0.78, 1, 3.19, 1.14, -3.05, 0.02, 0.09, 1.45, 1.50, -0.17, -0.25, -2.37, -0.54, 2.46, -1.27, 2.06, 1.06, -1.88, 0.04, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
952, 0, 0.000, 0.92, 1, 1.19, 1.68, 1.33, 1.58, -0.37, -0.61, -0.05, 0.69, -0.01, 0.48, 0.66, 1.72, 0.44, 1.67, 0.91, 2.39, 0.37, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
953, 0, 0.000, 0.88, 1, -2.81, -3.16, 0.08, 0.46, 0.01, -0.34, 2.70, 0.20, 0.55, -0.57, 0.86, 1.60, 0.31, 1.57, 0.43, 0.07, 0.32, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
954, 0, 0.000, 0.88, 1, -3.15, -4.56, 2.19, -0.75, 0.52, 1.97, 2.56, 1.81, -0.50, 0.39, 1.39, 1.62, 2.65, 1.28, 2.51, 2.70, 1.16, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
955, 0, 0.000, 0.98, 1, -0.63, 0.86, 0.82, -1.08, 0.47, -2.02, 0.95, 1.42, 0.12, 0.39, 0.05, 3.17, 2.17, 4.17, 0.88, 0.39, -3.14, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
956, 0, 0.000, 0.98, 1, 0.98, 2.23, 0.21, 1.49, 0.04, -0.04, -0.08, 0.66, 0.82, 1.31, -1.71, 0.24, 0.94, 1.24, 2.90, 3.06, 1.27, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
957, 0, 0.000, 0.98, 1, -0.45, 1.35, -1.40, 0.42, 0.24, 2.14, 0.29, 1.69, -0.15, -0.21, 4.45, 2.37, -2.24, 5.23, 1.26, 2.01, 0.30, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
958, 0, 0.000, 0.98, 1, 3.30, 3.63, -2.78, 3.05, -1.88, -0.92, -2.40, -2.36, -0.71, -1.25, -1.65, 0.19, -1.49, 1.35, -0.63, 0.12, 2.45, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0
959, 0, 0.000, 0.88, 1, -0.59, 0.51, -1.04, 0.91, -0.15, -0.50, 1.64, 0.58, 1.44, 0.97, -0.12, -0.20, 0.69, 1.10, 2.58, 1.56, -0.62, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
960, 0, 0.000, 0.98, 1, 3.79, 3.72, -0.36, -0.03, 0.94, 0.97, -0.67, 0.91, 2.50, 1.82, -1.17, -0.49, 0.39, 0.03, 2.27, 0.99, -1.58, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
961, 0, 0.000, 0.98, 1, -3.54, -0.53, -0.11, 1.01, -1.03, -1.53, 2.02, 2.78, 0.66, 0.13, 0.60, 0.91, 0.67, 3.33, 2.74, 1.33, -2.20, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0
962, 0, 0.000, 0.98, 1, 1.00, 0.68, -0.79, 1.43, -1.71, -1.72, 0.30, -1.11, -0.90, -0.91, 0.42, 1.97, -0.47, 1.73, 0.71, 1.52, -1.66, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
963, 0, 0.000, 0.85, 1, 2.50, 3.32, 0.69, 1.21, -0.45, 0.67, -0.38, 0.41, -0.34, -1.03, 0.10, 1.74, -0.85, 4.93, -1.66, 0.31, -0.08, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
964, 0, 0.000, 0.98, 1, 0.11, 1.22, 0.02, -1.99, 0.96, 1.53, 1.60, 1.68, 0.75, 1.72, 1.29, 2.29, 0.49, 0.04, 1.08, 3.54, 0.02, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
965, 0, 0.000, 0.98, 1, 3.71, 3.24, -1.00, -0.63, 1.18, 2.00, -0.19, 1.77, 1.81, 1.77, 0.99, 1.68, 2.45, -0.13, 3.06, 0.68, -0.93, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
966, 0, 0.000, 0.98, 1, 0.40, 1.62, -1.77, 1.63, 0.57, -0.40, -0.97, 1.41, 1.74, 1.02, 0.93, 1.34, -0.50, 1.01, 0.36, 1.35, -1.36, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
967, 0, 0.000, 0.98, 1, 0.39, 1.13, 0.65, 2.33, 0.07, -1.35, -0.78, 1.45, 0.05, 1.84, 0.90, 1.61, 0.90, 2.14, 0.79, 1.89, 0.10, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
968, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
969, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
970, 0, 0.000, 0.98, 1, 0.19, 0.80, -0.16, 1.55, -1.18, -0.37, 0.13, 1.72, 0.15, -0.21, -0.02, 0.62, -1.98, 0.80, 1.73, 1.39, 0.83, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
971, 0, 0.000, 0.88, 1, -0.85, -1.70, -0.65, -0.35, -0.83, 0.71, 0.55, -0.21, -0.77, -0.81, -0.19, 2.22, 0.99, 0.96, 1.04, 0.71, 0.30, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
972, 0, 0.000, 0.98, 1, 1.47, 2.57, -0.28, 3.24, -0.05, 0.09, -0.54, 2.33, 0.76, 0.87, 0.90, 1.21, 0.68, 0.66, 1.08, 0.78, 0.49, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
973, 0, 0.000, 0.88, 1, -0.63, 1.42, 0.17, -0.12, 0.45, 1.38, 0.90, 0.30, 0.30, -0.01, 0.68, 0.59, -0.57, 1.36, -1.36, -0.15, -0.75, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
974, 0, 0.000, 0.88, 1, 2.44, 1.33, -0.82, 1.67, 0.24, 0.77, -0.37, 1.56, 0.90, -0.08, 0.31, 0.89, 1.91, -1.01, 3.44, 2.40, -1.37, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
975, 0, 0.000, 0.98, 1, 1.36, 1.10, -0.36, 3.36, 0.56, -0.67, -1.41, 1.76, 0.31, 0.08, 2.68, 2.52, 3.65, -0.40, 3.34, 0.76, -0.16, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
976, 0, 0.000, 0.98, 1, 0.38, 0.98, -0.04, 0.63, -0.11, -1.39, 0.23, -0.06, -0.48, 1.24, 1.12, 0.66, -0.44, 1.82, 1.28, 2.45, 0.36, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
977, 0, 0.000, 0.98, 1, 0.13, 1.97, 0.19, 1.19, -1.23, -0.07, -0.35, -1.83, -0.44, -0.49, 1.04, 0.33, -0.22, 0.61, 1.21, 0.88, 0.95, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
978, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
979, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
980, 0, 0.000, 0.98, 1, -1.36, 0.68, -0.76, 3.08, -0.67, 0.85, 0.67, 0.22, -0.88, -0.30, 0.33, -0.72, 0.06, 1.78, 2.26, -0.19, -0.14, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
981, 0, 0.000, 0.98, 1, -2.95, -2.83, -0.42, 1.50, -1.34, -0.67, 1.67, 0.53, -0.43, 0.54, 0.47, 0.49, -0.07, 2.28, 0.39, 0.69, -1.87, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
982, 0, 0.000, 0.98, 1, -1.43, 1.24, 0.62, -1.10, 0.27, -1.29, 1.39, 0.76, 0.58, -0.13, 2.01, 2.59, 4.10, 2.60, 1.16, -0.24, -2.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
983, 0, 0.000, 0.38, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
984, 0, 0.000, 0.78, 1, -3.61, -2.30, -0.04, 0.01, 0.85, 0.32, 3.53, 2.04, 0.19, -1.37, 1.99, 3.07, 0.91, 3.66, 0.88, 1.00, -1.27, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0
985, 0, 0.000, 0.98, 1, -0.19, 2.29, 0.14, 3.21, -0.97, -0.85, -0.88, -0.97, -1.05, -0.01, 1.41, 1.29, -0.10, 1.14, -0.41, 0.02, 0.88, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
986, 0, 0.000, 0.98, 1, -0.04, -0.62, 0.02, -1.21, 2.01, 2.77, 0.95, 2.00, 1.92, 1.95, 0.22, 0.04, 1.00, -1.04, 3.30, 1.64, 0.70, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
987, 0, 0.000, 0.92, 1, 0.70, 0.09, -0.28, 1.33, -1.22, -0.26, 0.27, 1.28, -0.17, -0.25, 0.49, 2.83, 1.48, 0.88, 0.39, 0.59, -0.37, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
988, 0, 0.000, 0.88, 1, 2.17, 1.58, -1.04, 2.45, 0.86, 0.36, -1.12, 2.56, 2.92, 0.67, 1.31, 2.44, 0.89, 2.55, -1.24, -0.80, -3.80, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
989, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
990, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
991, 0, 0.000, 0.98, 1, -0.15, 2.31, -0.02, 3.10, -1.49, -1.76, -0.72, -0.28, -0.51, -0.93, 0.17, 1.10, 0.58, 1.02, 0.19, 2.86, 0.20, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
992, 0, 0.000, 0.98, 1, 1.09, 0.44, 1.36, 0.44, 1.32, 0.57, -0.17, 1.39, 1.12, 0.80, 1.69, 4.05, 0.84, 4.66, -1.28, 3.08, -0.43, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
993, 0, 0.000, 0.98, 1, -0.71, 1.76, 0.25, 2.32, 1.01, 1.62, 0.18, 1.48, 1.30, 1.20, -0.10, 0.70, -0.68, 2.03, 2.03, 2.56, -0.15, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
994, 0, 0.000, 0.98, 1, 0.64, 2.68, -0.97, 3.57, -1.29, -1.25, -0.39, -1.31, -0.88, -0.81, -0.46, -0.78, -0.33, 0.63, 1.18, 2.56, -0.82, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
995, 0, 0.000, 0.88, 1, 1.02, 2.27, -0.23, 1.46, 0.79, -0.36, 0.22, 1.76, 1.51, 0.44, 0.21, 1.27, -2.45, 2.10, 2.80, 1.37, 0.76, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
996, 0, 0.000, 0.75, 1, -1.72, -0.87, 0.18, -0.67, -0.19, -0.43, 1.87, 0.67, -0.78, -0.13, 1.32, 1.04, -0.13, -0.08, 3.28, 3.39, -0.74, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
997, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
998, 0, 0.000, 0.00, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
999, 0, 0.000, 0.98, 1, -0.20, 0.63, -0.96, 0.73, -0.85, -1.37, 0.34, 0.17, -0.05, -0.21, 0.06, 0.29, -0.35, 1.59, 0.14, 0.41, 0.52, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1000, 0, 0.000, 0.88, 1, -0.16, 0.75, 0.70, 2.25, -0.81, 0.14, -0.77, 0.35, -0.54, -0.58, 1.80, 2.11, 0.64, 1.56, 0.69, 0.93, 0.47, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
1001, 0, 0.000, 0.88, 1, -0.26, 0.58, 0.52, 0.52, 0.48, 2.60, 3.22, 0.34, -0.30, -1.65, 0.92, -0.41, 1.00, -0.06, 1.80, 2.13, -0.21, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
1002, 0, 0.000, 0.88, 1, -2.34, -0.49, 2.15, 3.71, -0.30, -0.55, 1.41, -0.33, -1.40, -0.45, 0.01, 1.89, 1.98, 2.89, 1.05, 2.49, 0.13, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
1003, 0, 0.000, 0.92, 1, -2.83, -3.00, 1.57, 2.36, 0.76, 1.97, 0.40, -0.69, 0.65, -0.02, -1.76, -1.39, 0.56, 3.02, 2.66, 2.63, 0.56, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0
1004, 0, 0.000, 0.98, 1, -0.74, 2.03, 1.15, 0.14, 1.37, 0.78, 2.24, 0.20, -0.32, -0.71, -1.90, 1.86, -0.83, 0.98, 1.93, 0.61, -0.22, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
1005, 0, 0.000, 0.92, 1, 2.14, 2.79, -1.05, 2.37, -1.12, 0.91, -0.46, 0.87, 0.01, -0.45, 0.84, 0.36, 0.26, 0.70, -1.13, 1.60, -2.05, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
